,mean_time,totalworkingyears,age,businesstravel,yearswithcurrmanager,attrition
1317,5.854761267291111,6,30,1.0,2,0
1318,7.113221775992778,21,41,2.0,7,0
1319,7.565435073627778,7,41,1.0,4,0
1320,6.200655957161945,1,19,1.0,0,0
1321,6.413265283355556,20,40,2.0,13,0
1322,6.890247657295832,10,35,1.0,6,0
1323,10.149457831325277,13,53,1.0,5,0
1324,6.272572512271111,20,45,1.0,15,0
1325,7.462809013833056,9,32,2.0,7,0
1326,5.778278670236388,10,29,0.0,9,0
1327,7.482317045961389,10,51,1.0,0,0
1328,9.868277554663056,9,58,1.0,0,0
1329,5.6733757251225,15,40,1.0,11,0
1330,6.501198125836667,6,34,2.0,2,0
1331,7.492792280231945,2,22,1.0,2,0
1332,6.022163096831666,6,27,0.0,2,0
1333,6.060496430165,5,28,1.0,2,0
1334,5.809675368139167,21,50,1.0,4,0
1335,5.739896251673334,13,41,1.0,8,0
1336,6.437435296742501,12,30,1.0,4,0
1337,5.968224007139445,12,38,1.0,7,0
1338,6.4605298973672225,8,32,1.0,4,0
1339,8.349715528781667,6,27,1.0,1,0
1340,6.9371095493083335,1,19,2.0,0,1
1341,6.901268406961112,13,36,2.0,2,0
1342,6.426185854529167,12,30,0.0,10,0
1343,7.603064480142778,9,45,1.0,3,0
1344,8.116948906738056,19,56,1.0,2,0
1345,6.299080767514444,4,33,1.0,2,0
1346,6.687001338688056,1,19,1.0,0,1
1347,6.532518964747778,24,46,1.0,7,0
1348,7.612337126282777,2,38,1.0,1,0
1349,9.863165997322499,7,31,1.0,2,0
1350,6.021955600178333,9,34,1.0,2,0
1351,9.95758478357861,4,41,1.0,2,1
1352,6.2631046407852775,5,50,1.0,2,0
1353,5.846182507808889,5,53,1.0,3,0
1354,7.400925925925834,8,33,1.0,6,0
1355,5.882338241856112,21,40,1.0,9,0
1356,5.761794957608055,36,55,1.0,15,0
1357,6.199719991075278,10,34,2.0,9,0
1358,6.8887204373047215,21,51,1.0,0,0
1359,5.769707719767777,34,52,1.0,9,0
1360,7.134955377063611,7,27,1.0,3,0
1361,8.633544176706666,8,35,1.0,1,1
1362,7.659798081213611,7,43,0.0,2,0
1363,5.659800312360278,22,45,0.0,8,0
1364,9.680381526104165,8,37,1.0,7,0
1365,5.603549754573611,10,35,2.0,2,0
1366,5.8622579205711105,11,42,0.0,2,0
1367,5.7109348505130555,14,38,1.0,0,0
1368,6.971973449352778,9,38,1.0,7,0
1369,6.046319723337778,6,27,2.0,0,0
1370,9.47783132530111,7,49,0.0,7,0
1371,9.79372266845139,5,34,2.0,0,0
1372,9.899479027219721,15,40,1.0,7,0
1373,7.899023873270833,17,38,1.0,0,1
1374,6.517575858991389,10,29,1.0,9,1
1375,8.219972110664722,4,22,1.0,2,0
1376,6.958528558678889,8,36,2.0,7,0
1377,5.529138777331389,5,40,0.0,2,0
1378,5.504354082998611,17,46,1.0,3,0
1379,7.4074319500222225,14,32,1.0,8,1
1380,7.6004718875499995,12,30,0.0,8,0
1381,5.650391566265,7,27,2.0,7,0
1382,6.3796184738955555,16,51,1.0,7,0
1383,7.874956492636945,8,30,1.0,4,1
1384,8.469769076305,16,41,1.0,0,0
1385,6.529568273092222,9,30,2.0,1,1
1386,7.503869924140833,7,29,1.0,5,1
1387,6.063931280678055,23,45,0.0,8,0
1388,5.957948460508612,16,54,1.0,5,0
1389,7.465451807228889,16,36,1.0,7,0
1390,7.283348951360833,7,33,1.0,1,0
1391,9.768392458723612,10,37,2.0,7,0
1392,6.442016956715555,17,38,1.0,13,0
1393,5.849622936189166,6,31,0.0,4,0
1394,5.959581659973056,7,59,1.0,0,0
1395,6.757469879518055,13,37,2.0,8,0
1396,6.037872601516944,11,29,2.0,1,0
1397,5.826133422579167,10,35,2.0,8,0
1398,8.01804439982139,4,29,1.0,1,1
1399,7.108950245426111,6,52,1.0,2,0
1400,5.985454038375556,22,42,1.0,15,0
1401,6.234104194555833,7,59,1.0,2,0
1402,7.178593261936389,32,50,1.0,6,0
1403,10.098014279339445,8,33,1.0,4,1
1404,8.653307675145001,22,43,1.0,9,0
1405,6.84250334672,13,33,1.0,7,1
1406,8.339228023203889,33,52,0.0,12,0
1407,7.864447791164444,6,32,1.0,2,0
1408,9.827349397590277,4,32,1.0,2,1
1409,6.039698795180556,7,39,1.0,2,0
1410,6.011289602855833,4,32,0.0,2,0
1411,5.967138554216667,17,41,1.0,0,0
1412,7.1914692101738895,9,40,1.0,7,0
1413,6.522910531012777,25,45,1.0,7,0
1414,6.931892012494167,9,31,2.0,2,0
1415,6.213535252119445,2,33,1.0,2,0
1416,6.070282240071388,13,34,1.0,9,0
1417,7.108107987505555,17,37,1.0,2,0
1418,7.334724453368889,9,45,2.0,2,0
1419,6.605956046407777,17,37,2.0,0,1
1420,6.884039491298333,20,39,2.0,8,0
1421,7.005754127621389,6,29,1.0,5,0
1422,8.247077197679443,10,42,1.0,2,0
1423,5.781059794734444,10,29,1.0,2,0
1424,7.510954930834444,5,25,1.0,2,0
1425,9.400914770191667,10,42,1.0,8,0
1426,6.442976349843612,22,40,1.0,9,0
1427,6.933309906291667,1,51,1.0,0,0
1428,7.104441097724166,6,31,2.0,4,1
1429,6.7630667112894445,5,32,2.0,3,0
1430,6.683305443998056,13,38,0.0,5,0
1431,7.365265506470277,9,32,1.0,4,0
1432,10.082624944221111,28,46,1.0,7,0
1433,6.326800535475,5,28,1.0,0,1
1434,6.393979250334445,10,29,1.0,0,0
1435,6.6061557340472215,10,31,1.0,8,0
1436,6.670332440874445,6,25,0.0,5,0
1437,7.757408522980556,21,45,1.0,10,0
1438,6.620523203926667,16,36,1.0,11,0
1439,8.997002454261388,37,55,1.0,13,0
1440,9.180586791610832,10,47,0.0,9,1
1441,5.64953926818361,5,28,1.0,4,0
1442,6.542738732708611,7,37,1.0,1,0
1443,6.260141677822222,3,21,1.0,0,0
1444,6.479802543507223,10,35,1.0,2,0
1445,9.025720660419445,8,38,1.0,7,0
1446,7.357505577866944,6,26,2.0,4,0
1447,5.7610285586788885,28,50,1.0,6,0
1448,8.008150379294722,21,53,1.0,3,0
1449,6.2708099062916665,20,42,1.0,6,0
1450,6.806974564926111,10,29,2.0,9,0
1451,8.768038821954445,12,55,1.0,8,0
1452,7.138784024988611,17,37,1.0,7,0
1453,10.205353636769166,19,44,2.0,0,1
1454,6.629110887996389,10,38,1.0,2,0
1455,9.46033132530111,5,26,1.0,2,1
1456,6.567718652387222,5,28,1.0,2,0
1457,10.192650602409445,22,49,2.0,2,0
1458,5.696120035698334,10,36,1.0,7,0
1459,6.2364647478802775,2,31,2.0,2,0
1460,10.177852521195833,8,26,1.0,4,1
1461,9.754621820615556,4,37,2.0,2,0
1462,5.7278313253011115,23,42,2.0,8,0
1463,6.350846720214166,0,18,1.0,0,1
1464,7.193022088353334,12,35,1.0,9,0
1465,6.6952331548413895,4,36,2.0,0,0
1466,6.9941577420791665,13,51,1.0,2,0
1467,6.352928380187222,22,41,1.0,4,0
1468,6.683171575189445,0,18,1.0,0,0
1469,6.998131414546944,9,28,1.0,7,0
1470,6.703873270861111,10,31,1.0,7,0
1471,7.0846943328869445,19,39,1.0,7,0
1472,7.252484381972222,10,36,0.0,8,0
1473,6.428415885765278,13,32,1.0,8,0
1474,6.293549754573611,19,38,1.0,1,0
1475,8.96047188755,6,31,1.0,3,0
1476,6.247766622043611,9,31,1.0,0,0
1477,7.085691655510833,24,45,2.0,11,0
1478,8.326842927264444,3,31,1.0,2,0
1479,6.385087014725556,12,33,2.0,8,0
1480,7.538845381525833,9,43,2.0,7,0
1481,9.69072289156611,25,49,1.0,7,0
1482,7.6239457831325,11,52,1.0,7,1
1483,9.733267514502222,13,32,1.0,9,0
1484,9.898292057117223,5,27,1.0,4,0
1485,6.202559125390278,13,31,1.0,7,0
1486,6.9124386434625,10,32,1.0,7,0
1487,9.893810798750556,5,28,1.0,2,1
1488,5.854153279785555,11,30,1.0,9,0
1489,6.157259036144445,10,31,2.0,9,0
1490,5.719487951807222,21,39,2.0,3,0
1491,9.444157742079167,12,39,1.0,0,1
1492,6.887290272199722,9,33,2.0,1,0
1493,6.448000892458611,21,47,1.0,1,0
1494,5.868133645693612,9,43,2.0,0,0
1495,8.682660642570276,6,27,0.0,4,0
1496,5.52937751004,20,54,2.0,3,0
1497,6.943260821061945,10,43,1.0,0,0
1498,6.963824185631389,12,45,1.0,8,0
1499,9.427814591699999,6,40,1.0,2,0
1500,6.548405845604444,4,29,1.0,2,0
1501,7.218372378402222,10,30,1.0,2,0
1502,5.521642124051667,8,27,1.0,7,0
1503,5.784857206604166,8,37,1.0,4,0
1504,8.867380633645556,12,38,1.0,9,0
1505,9.577612672913611,11,31,1.0,10,0
1506,7.810920348058889,7,29,1.0,7,0
1507,7.277926149040556,17,35,1.0,13,0
1508,6.839363007585833,4,23,1.0,2,0
1509,9.553095716198056,8,41,1.0,2,0
1510,7.470902498884167,5,47,2.0,0,0
1511,5.788009817045833,16,42,1.0,0,0
1512,6.015408299866111,4,29,0.0,2,0
1513,8.168871039714166,4,42,1.0,0,0
1514,7.543404730031111,8,32,1.0,7,0
1515,6.8260352521194445,15,48,1.0,0,0
1516,10.28265729585,13,37,1.0,7,0
1517,9.899727800089167,4,30,0.0,2,0
1518,5.640371485943611,8,26,1.0,7,0
1519,5.925865684961945,14,42,1.0,0,0
1520,7.874120928156945,3,21,2.0,2,1
1521,7.058519634091667,7,36,0.0,0,0
1522,6.6227108433733335,16,36,2.0,12,0
1523,6.0590885765283335,15,57,1.0,2,0
1524,7.7002967425255555,10,40,1.0,7,0
1525,7.6259393128066675,3,21,0.0,2,0
1526,10.200648148148055,1,33,1.0,0,1
1527,7.732893797411667,17,37,1.0,3,0
1528,5.966742525658056,7,46,0.0,0,0
1529,7.056212628290833,8,41,2.0,7,1
1530,6.807379518072222,20,50,1.0,3,0
1531,8.637327086122221,8,40,1.0,0,1
1532,9.978037706380833,3,31,1.0,2,0
1533,5.795688308790555,1,21,1.0,0,1
1534,7.535359214636111,6,29,1.0,2,0
1535,7.464640785363612,10,35,1.0,0,0
1536,5.637102855867777,5,27,1.0,4,0
1537,6.6870716198125,7,28,1.0,7,0
1538,7.200520972780001,26,49,1.0,0,0
1539,7.293268630075834,18,51,1.0,7,0
1540,5.4792871485941665,6,36,1.0,2,0
1541,8.610624721106388,9,34,0.0,4,1
1542,8.027183177153056,30,55,1.0,2,0
1543,9.451267291387499,5,24,1.0,3,0
1544,6.372264614011389,1,30,1.0,0,0
1545,6.429275992860278,7,26,2.0,4,1
1546,5.805701695671389,2,22,1.0,2,0
1547,5.857853636769167,10,36,1.0,0,0
1548,7.791584114234444,3,30,2.0,0,1
1549,6.205203034359444,18,37,1.0,17,0
1550,6.354145470771944,8,40,1.0,3,0
1551,6.969796965640278,8,42,1.0,2,0
1552,9.682610441766943,18,37,1.0,1,0
1553,6.736420124944167,25,43,1.0,9,0
1554,7.026203703703611,20,40,1.0,0,0
1555,5.711957831325278,24,54,1.0,2,0
1556,6.7622010263275,6,34,0.0,2,0
1557,5.952295850066667,13,31,1.0,12,0
1558,7.4793295403836115,8,43,2.0,2,0
1559,8.253846497099444,8,43,1.0,2,0
1560,10.08982931726889,15,37,0.0,7,0
1561,6.526740294511111,4,31,1.0,2,0
1562,8.43661088799639,21,39,2.0,6,0
1563,6.881810575635834,36,56,2.0,7,0
1564,6.9779116465861115,6,30,1.0,4,0
1565,6.191015171798056,10,41,1.0,7,0
1566,6.014217983043055,10,28,1.0,8,0
1567,6.076991298527222,6,25,1.0,2,1
1568,7.642257920571111,28,52,1.0,4,0
1569,6.369973226238055,8,45,1.0,2,0
1570,7.1037884872822215,31,52,1.0,4,0
1571,6.687266845158334,19,42,2.0,2,0
1572,6.994711066488056,11,30,1.0,2,0
1573,5.866442436412222,33,60,1.0,10,0
1574,7.112595939312778,19,46,1.0,8,0
1575,6.294146586345278,7,42,2.0,4,0
1576,6.0077242302541665,3,34,2.0,0,1
1577,8.201521642123888,1,38,2.0,0,0
1578,5.725047969656389,21,40,1.0,12,0
1579,5.765491967871389,3,26,1.0,2,0
1580,7.376985720660278,9,30,0.0,4,0
1581,6.760519857206389,10,29,1.0,7,0
1582,6.499181169120833,6,29,1.0,1,1
1583,7.559152164212222,1,19,1.0,0,1
1584,6.410177376171111,10,30,0.0,8,0
1585,6.0823014279338885,32,57,1.0,0,0
1586,6.770869031682222,28,50,1.0,7,0
1587,5.6852867023650004,12,30,0.0,7,0
1588,6.568506247210833,22,60,2.0,11,0
1589,7.235288933511667,20,47,1.0,4,0
1590,6.490909192324723,26,46,1.0,1,0
1591,6.083810798750555,6,35,1.0,3,0
1592,7.4609772423025005,19,54,1.0,0,0
1593,7.366678937973888,14,34,1.0,7,0
1594,9.072337126282777,15,46,1.0,2,0
1595,6.256866354306111,13,31,1.0,8,0
1596,8.236645470771943,15,33,1.0,7,1
1597,6.679244756804723,8,33,1.0,3,1
1598,6.302609326193611,4,30,1.0,2,0
1599,8.479609549308334,10,35,1.0,0,0
1600,6.450489736724444,12,31,2.0,0,1
1601,7.688128067826667,8,42,2.0,0,0
1602,6.709837126282778,10,36,0.0,7,0
1603,6.085384872824444,4,22,2.0,2,1
1604,6.359123159303611,14,48,1.0,7,0
1605,7.160384872824444,37,55,1.0,7,0
1606,5.743733824185556,16,41,0.0,10,0
1607,5.535181838464722,15,35,1.0,9,0
1608,6.849281570727222,22,40,1.0,13,0
1609,6.860230923694722,8,39,2.0,7,0
1610,8.503131414546944,10,31,1.0,5,0
1611,10.168568719321666,10,42,1.0,8,0
1612,6.800450691655278,9,45,1.0,7,0
1613,8.947727576974446,8,26,2.0,0,1
1614,6.897238955823055,8,29,1.0,2,0
1615,7.0514926372152775,10,33,1.0,5,0
1616,6.1679562695225005,10,31,1.0,1,0
1617,9.029596162427223,0,18,2.0,0,1
1618,6.634030566711111,20,40,0.0,1,0
1619,8.67789602855861,10,41,0.0,7,0
1620,5.658498438197222,8,26,1.0,0,0
1621,6.134292726461389,5,35,1.0,3,0
1622,5.869509147701667,10,34,1.0,7,0
1623,8.534615127175277,1,26,1.0,0,1
1624,7.2152744310575,12,37,1.0,2,0
1625,5.771153502900278,28,46,2.0,2,0
1626,7.0349676483711105,22,41,1.0,8,0
1627,6.917856983489445,9,37,0.0,7,0
1628,8.896499330655832,18,52,1.0,9,0
1629,5.671687862561112,6,32,0.0,2,1
1630,5.5661903168227775,3,24,2.0,1,0
1631,5.508749442213055,18,38,1.0,0,0
1632,6.392993083444723,8,37,1.0,3,0
1633,8.501811691209166,6,24,1.0,4,0
1634,6.760929272646111,6,26,1.0,4,0
1635,6.596010709504444,1,24,1.0,0,0
1636,6.583152610441666,32,50,2.0,7,0
1637,7.227138554216666,7,25,1.0,6,0
1638,10.059407630521946,6,24,2.0,2,1
1639,6.444581659973056,1,30,2.0,0,1
1640,8.381101070950278,6,34,1.0,3,0
1641,6.106849620705,9,31,1.0,2,1
1642,7.7671519410975,9,35,1.0,2,0
1643,6.033902275769722,13,31,1.0,7,0
1644,7.286397813476111,6,27,1.0,3,0
1645,8.694279339580278,17,37,1.0,0,0
1646,6.809077420794167,1,20,1.0,0,0
1647,7.204763498438056,10,42,1.0,2,0
1648,8.335877956269446,21,43,1.0,0,0
1649,6.358370147255555,8,38,1.0,0,0
1650,8.590515394912778,10,43,2.0,7,0
1651,6.5847043730475,21,48,1.0,2,0
1652,6.591118920124722,10,44,1.0,2,0
1653,7.741112226684445,8,34,1.0,6,0
1654,6.296598616688889,5,27,1.0,2,1
1655,6.677000223114445,3,21,1.0,2,0
1656,8.272632753235001,26,44,1.0,1,0
1657,5.738660196340834,3,22,1.0,2,0
1658,6.799304997768611,6,33,1.0,2,0
1659,9.243154841588332,6,32,1.0,5,0
1660,6.719988844265833,1,30,2.0,0,0
1661,6.848671352074722,18,53,1.0,10,0
1662,6.778555332440833,10,34,1.0,8,0
1663,7.340396028558611,5,45,2.0,0,1
1664,9.281826193663335,3,26,1.0,2,0
1665,5.730911423471389,10,37,1.0,8,0
1666,6.200130522088333,6,29,1.0,2,0
1667,6.322457608210556,17,35,1.0,8,0
1668,7.225216421240278,15,33,2.0,7,0
1669,5.961054216867223,16,54,1.0,1,0
1670,10.318504016064166,13,36,1.0,2,0
1671,6.437904953145834,5,27,1.0,1,0
1672,8.333794065149444,1,20,1.0,1,1
1673,9.920391566265,10,33,2.0,7,1
1674,6.505387103971389,1,35,0.0,0,0
1675,6.843974788040833,5,23,1.0,2,0
1676,7.521928826416667,4,25,1.0,2,0
1677,6.643232931726666,8,38,1.0,5,0
1678,7.463161535028889,10,29,2.0,8,0
1679,6.8328290941541665,12,48,1.0,2,0
1680,8.436279562695,6,27,2.0,4,0
1681,7.261213743864166,4,37,1.0,0,0
1682,8.538470548861945,20,50,1.0,8,0
1683,6.509293842034722,9,34,1.0,7,0
1684,7.2924620705041665,4,24,1.0,0,1
1685,6.551402275769722,20,39,1.0,10,0
1686,7.670558902275556,10,32,1.0,8,0
1687,7.614062918339999,18,50,2.0,3,1
1688,6.649094154395278,10,38,1.0,8,0
1689,6.164602855867778,9,27,1.0,7,0
1690,7.766144578313056,10,32,1.0,7,0
1691,6.194173360106944,20,47,1.0,7,0
1692,8.193192771084167,20,40,2.0,12,0
1693,6.374796965640277,32,53,1.0,3,0
1694,7.520837795626944,23,41,1.0,6,0
1695,6.099355198571944,10,60,1.0,2,0
1696,7.084760151717777,9,27,2.0,7,0
1697,5.985798750557778,22,41,1.0,10,0
1698,6.752537929495555,4,50,1.0,2,0
1699,7.8407329317266665,10,28,1.0,7,1
1700,5.67132418563139,10,36,0.0,5,0
1701,9.050841142346945,10,38,1.0,0,0
1702,5.8526048639,9,44,0.0,4,0
1703,7.6657619366352785,28,47,2.0,13,0
1704,7.4005198572063895,10,30,1.0,7,0
1705,5.809358545292222,1,29,1.0,0,0
1706,9.75745872378389,7,42,2.0,2,1
1707,6.632740963855278,7,43,2.0,2,0
1708,5.957588130298889,10,34,1.0,3,0
1709,7.649213520749444,5,23,1.0,2,0
1710,6.0074709950913885,12,39,1.0,6,0
1711,6.8104194556,30,56,1.0,1,0
1712,8.691863007585834,5,40,1.0,3,0
1713,7.311571842927222,9,27,1.0,7,0
1714,6.981521642123889,2,29,1.0,2,0
1715,5.843135876840555,19,53,1.0,2,0
1716,6.707713074520278,16,35,0.0,0,0
1717,7.683028781793611,10,32,2.0,7,0
1718,5.749407630521945,7,34,1.0,0,0
1719,5.465740740740555,34,52,1.0,16,0
1720,9.787759928603055,10,33,1.0,8,1
1721,7.437978580990555,6,25,1.0,4,0
1722,5.560773092369444,9,45,1.0,1,0
1723,7.868588799642779,2,23,1.0,2,0
1724,9.446888665774168,8,47,2.0,3,1
1725,7.271265060240833,6,34,1.0,4,0
1726,7.43661869701,24,55,1.0,4,1
1727,7.129028335564444,10,36,0.0,9,0
1728,6.722025881302778,5,52,0.0,2,0
1729,6.464262605979445,5,26,2.0,0,0
1730,5.951873047746389,11,29,1.0,1,0
1731,5.824280455153889,6,26,1.0,2,1
1732,5.754628514056111,10,34,1.0,3,0
1733,8.217533467201944,9,54,1.0,4,0
1734,6.613743864346111,5,27,2.0,1,0
1735,8.812960731816112,6,37,1.0,3,0
1736,6.500393797411666,6,34,1.0,3,0
1737,7.457649486836111,3,35,1.0,2,0
1738,6.643527443105555,7,30,1.0,2,0
1739,6.038788487282222,8,40,2.0,7,0
1740,7.290882418563055,6,34,1.0,2,0
1741,7.255912539045,24,42,2.0,9,0
1742,7.868530789825834,1,23,1.0,0,1
1743,6.315707273538333,1,24,0.0,0,0
1744,5.742622713074445,9,52,1.0,4,0
1745,6.159416555109167,30,50,1.0,3,0
1746,6.432338241856112,14,33,1.0,7,0
1747,7.4107429718875,6,33,1.0,2,1
1748,8.930445113788332,26,47,1.0,0,0
1749,7.469937527889167,10,36,1.0,5,0
1750,7.1631537260150004,10,29,1.0,7,0
1751,8.575352521195834,40,58,1.0,8,1
1752,7.572792280231944,7,35,1.0,2,0
1753,9.865640339134167,8,42,1.0,2,0
1754,5.819590584560277,5,28,1.0,1,1
1755,6.1137817938419445,8,36,1.0,4,0
1756,7.832437527889167,14,32,1.0,8,0
1757,6.62864569388639,10,40,2.0,0,0
1758,9.250929272646111,12,30,1.0,0,0
1759,6.177958500669167,1,45,1.0,0,0
1760,7.16703145917,10,42,1.0,8,0
1761,7.044221329763333,13,38,2.0,2,0
1762,6.381927710843333,6,34,2.0,3,0
1763,5.831321954484444,9,49,1.0,7,1
1764,6.261619812583611,12,55,1.0,3,1
1765,6.905184069611667,22,43,1.0,0,0
1766,6.459844935296667,17,35,1.0,6,0
1767,9.712416331994444,8,28,1.0,5,0
1768,6.636084337349166,4,34,1.0,2,0
1769,7.433334448906667,8,26,2.0,7,1
1770,6.6963163766175,0,27,0.0,0,0
1771,5.837516733600833,29,51,1.0,17,0
1772,5.916270638107778,10,44,1.0,3,0
1773,5.890782016956666,6,25,1.0,1,0
1774,5.515365908076666,9,33,1.0,8,0
1775,6.341740294511111,6,35,1.0,1,0
1776,9.281841811691113,18,36,1.0,11,0
1777,7.233784024988611,8,32,1.0,3,0
1778,5.969952030343333,10,30,2.0,3,0
1779,9.9060051316375,35,53,1.0,4,0
1780,7.775298973672222,18,45,1.0,2,0
1781,6.420800981704445,9,32,1.0,3,0
1782,7.19817826863,31,52,2.0,0,0
1783,5.931371039714167,9,37,1.0,0,0
1784,6.138780678268612,6,28,1.0,4,0
1785,5.874872824631667,4,22,1.0,2,0
1786,7.8123627844711105,8,42,2.0,2,0
1787,7.116540606871666,6,36,1.0,3,0
1788,9.853332217759721,5,25,1.0,3,0
1789,8.1786099955375,17,35,1.0,15,0
1790,9.534225792056944,10,35,2.0,8,1
1791,7.200829986613056,4,32,0.0,2,0
1792,7.344911869700833,5,25,1.0,3,0
1793,7.124975457384999,7,49,1.0,2,0
1794,7.165268853190278,6,24,0.0,4,0
1795,6.490570058009722,10,32,2.0,3,0
1796,6.742812360553056,3,38,1.0,2,0
1797,9.136895359214444,17,42,1.0,3,0
1798,9.326652164212222,8,31,1.0,2,0
1799,9.294872824631666,5,29,1.0,2,1
1800,5.8204038375725,28,53,1.0,2,0
1801,6.919458946898612,16,35,1.0,8,0
1802,7.193168228469167,10,37,2.0,0,0
1803,6.4804038375725,33,53,1.0,8,0
1804,7.089103078982499,12,43,2.0,2,0
1805,9.904859437750833,8,47,1.0,7,0
1806,7.9432954038375,10,37,0.0,9,0
1807,5.976567380633611,31,50,0.0,7,0
1808,6.593978134761111,13,39,1.0,4,0
1809,9.123844265952501,7,33,1.0,3,0
1810,9.356103302097221,1,32,1.0,1,1
1811,6.2413163766175,8,29,1.0,3,0
1812,9.146325301204723,8,44,1.0,1,0
1813,5.964618473895555,4,28,1.0,2,0
1814,10.08156291834,3,58,2.0,0,1
1815,6.3651026327530555,4,43,1.0,0,0
1816,6.929782463185834,2,20,1.0,2,1
1817,7.291195894689722,1,21,1.0,0,1
1818,9.572527889335,17,36,1.0,11,0
1819,8.344458946898612,3,47,1.0,2,0
1820,9.420705042391667,4,22,1.0,2,1
1821,9.777105087014723,10,41,1.0,0,1
1822,7.5263688085675,6,28,1.0,2,0
1823,7.049634091923055,1,27,1.0,0,0
1824,7.164177822400556,1,34,1.0,0,0
1825,6.350194109772222,10,42,1.0,3,0
1826,10.275272199910557,6,33,1.0,2,0
1827,7.778037706380833,24,58,1.0,4,0
1828,5.6763409192322225,13,31,1.0,2,0
1829,10.268588799642778,10,35,1.0,7,0
1830,6.4275435073627785,29,49,1.0,7,0
1831,6.268158188308611,13,48,1.0,0,0
1832,6.771792726461388,9,31,0.0,0,0
1833,6.203937974118611,8,36,1.0,1,0
1834,6.758566488174722,15,38,1.0,11,0
1835,6.900551093261667,5,32,0.0,2,0
1836,8.236796073181388,1,25,1.0,0,1
1837,5.677552431950001,11,40,1.0,0,0
1838,7.189618473895556,7,26,2.0,7,0
1839,9.951400044622778,20,41,1.0,17,0
1840,6.5325959393127775,16,36,1.0,9,0
1841,10.050090361445557,1,19,1.0,0,1
1842,5.731233824185556,1,20,1.0,0,1
1843,7.812166443551944,10,31,1.0,5,0
1844,7.665116019633889,3,40,2.0,0,0
1845,7.536509370816389,8,32,1.0,3,0
1846,9.444146586345278,16,36,1.0,7,1
1847,5.807373940205,6,33,1.0,4,0
1848,5.723318830878889,17,37,1.0,7,1
1849,6.0387237840247225,9,45,0.0,8,0
1850,7.516054216867222,3,29,2.0,2,0
1851,5.899788041053055,5,35,1.0,0,0
1852,6.8818172690761115,26,52,1.0,8,0
1853,7.3425937081658335,7,58,1.0,0,1
1854,5.9845470771975,22,53,1.0,2,0
1855,7.785269968763889,10,30,1.0,7,0
1856,7.847051539491111,6,38,0.0,3,0
1857,6.646825078089999,12,35,1.0,8,0
1858,6.131430165104722,9,39,1.0,7,0
1859,8.810211958946667,22,40,0.0,0,1
1860,9.706025211958888,20,47,2.0,7,0
1861,6.573231816153333,12,36,0.0,7,0
1862,7.769093038821945,4,31,0.0,2,1
1863,7.373640116019444,10,33,0.0,0,0
1864,10.174724453368889,3,29,1.0,0,1
1865,6.9729953145916665,5,33,1.0,2,0
1866,6.380429495760555,8,45,1.0,2,0
1867,6.949890673806111,32,50,1.0,3,0
1868,8.722841365461667,6,33,2.0,2,0
1869,7.256364346273889,21,41,2.0,11,0
1870,6.950257697456389,4,27,1.0,2,0
1871,8.516719098616667,9,45,0.0,8,0
1872,7.7259448906736115,9,47,1.0,7,0
1873,9.773067826862778,7,30,1.0,1,1
1874,9.22570169567139,22,50,1.0,5,0
1875,7.141634315037778,3,38,2.0,2,0
1876,6.771051985720556,13,46,1.0,7,0
1877,6.236465863453611,5,24,1.0,2,0
1878,9.218939089691945,5,35,1.0,2,1
1879,5.970400490852223,4,31,2.0,3,0
1880,5.788684738955555,0,18,0.0,0,0
1881,6.3086958946897225,22,54,1.0,8,0
1882,9.251898705934723,16,35,1.0,1,0
1883,9.895960508701389,9,30,1.0,7,0
1884,7.643934627398333,1,20,1.0,0,1
1885,7.3814457831324995,4,30,2.0,2,1
1886,7.429529228023056,8,26,1.0,3,0
1887,6.803904506916389,4,22,1.0,1,0
1888,7.567716421240277,19,48,1.0,2,0
1889,6.005153949129722,27,48,1.0,8,0
1890,6.773713743864167,8,41,1.0,1,0
1891,6.981834002677222,21,39,1.0,8,0
1892,7.0349676483711105,4,27,1.0,2,0
1893,6.487501115573333,3,35,1.0,2,0
1894,7.493730477465278,21,42,1.0,0,0
1895,5.710493083444723,8,50,1.0,0,0
1896,9.911811691209166,30,59,1.0,3,0
1897,6.382029228023055,15,37,1.0,0,1
1898,8.380700580098056,17,55,2.0,7,0
1899,5.909099732262223,21,41,0.0,10,0
1900,8.159860553324167,19,38,1.0,0,0
1901,7.216710174029444,7,26,0.0,2,1
1902,5.800312360553056,33,52,1.0,9,1
1903,10.246797188755,23,44,1.0,11,0
1904,5.9837304774652775,19,50,0.0,13,0
1905,7.466047523426945,18,36,1.0,14,1
1906,10.080995091476945,21,39,2.0,8,0
1907,7.1224743418116665,3,33,0.0,2,0
1908,7.0466030789825,26,45,1.0,1,0
1909,6.793915662650555,10,32,0.0,7,0
1910,6.637930611334166,16,34,1.0,9,0
1911,7.906682284694167,14,59,1.0,4,0
1912,6.544084114234444,6,45,1.0,4,0
1913,7.207096162427223,30,53,2.0,12,0
1914,5.594145470771944,9,36,1.0,0,1
1915,7.966096608656667,6,26,2.0,2,1
1916,9.083039937527777,1,34,1.0,0,0
1917,7.61552097278,1,28,1.0,0,0
1918,7.298472780008889,8,38,2.0,2,0
1919,9.48016845158389,29,50,1.0,7,0
1920,6.750593485051111,8,37,1.0,1,0
1921,5.516028558678889,8,40,1.0,5,0
